[34m2024-12-03 16:58:17,514 - asyncio - DEBUG - Using selector: EpollSelector[0m
[34m2024-12-03 17:04:38,743 - spotipy.client - DEBUG - RESULTS: {'tracks': {'href': 'https://api.spotify.com/v1/search?offset=0&limit=1&query=st%20chromo%20tyler&type=track', 'limit': 1, 'next': 'https://api.spotify.com/v1/search?offset=1&limit=1&query=st%20chromo%20tyler&type=track', 'offset': 0, 'previous': None, 'total': 1000, 'items': [{'album': {'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/4V8LLVI7PbaPR0K2TGSxFF'}, 'href': 'https://api.spotify.com/v1/artists/4V8LLVI7PbaPR0K2TGSxFF', 'id': '4V8LLVI7PbaPR0K2TGSxFF', 'name': 'Tyler, The Creator', 'type': 'artist', 'uri': 'spotify:artist:4V8LLVI7PbaPR0K2TGSxFF'}], 'available_markets': ['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DK', 'DO', 'DE', 'EC', 'EE', 'SV', 'FI', 'FR', 'GR', 'GT', 'HN', 'HK', 'HU', 'IS', 'IE', 'IT', 'LV', 'LT', 'LU', 'MY', 'MT', 'MX', 'NL', 'NZ', 'NI', 'NO', 'PA', 'PY', 'PE', 'PH', 'PL', 'PT', 'SG', 'SK', 'ES', 'SE', 'CH', 'TW', 'TR', 'UY', 'US', 'GB', 'AD', 'LI', 'MC', 'ID', 'JP', 'TH', 'VN', 'RO', 'IL', 'ZA', 'SA', 'AE', 'BH', 'QA', 'OM', 'KW', 'EG', 'MA', 'DZ', 'TN', 'LB', 'JO', 'PS', 'IN', 'BY', 'KZ', 'MD', 'UA', 'AL', 'BA', 'HR', 'ME', 'MK', 'RS', 'SI', 'KR', 'BD', 'PK', 'LK', 'GH', 'KE', 'NG', 'TZ', 'UG', 'AG', 'AM', 'BS', 'BB', 'BZ', 'BT', 'BW', 'BF', 'CV', 'CW', 'DM', 'FJ', 'GM', 'GE', 'GD', 'GW', 'GY', 'HT', 'JM', 'KI', 'LS', 'LR', 'MW', 'MV', 'ML', 'MH', 'FM', 'NA', 'NR', 'NE', 'PW', 'PG', 'PR', 'WS', 'SM', 'ST', 'SN', 'SC', 'SL', 'SB', 'KN', 'LC', 'VC', 'SR', 'TL', 'TO', 'TT', 'TV', 'VU', 'AZ', 'BN', 'BI', 'KH', 'CM', 'TD', 'KM', 'GQ', 'SZ', 'GA', 'GN', 'KG', 'LA', 'MO', 'MR', 'MN', 'NP', 'RW', 'TG', 'UZ', 'ZW', 'BJ', 'MG', 'MU', 'MZ', 'AO', 'CI', 'DJ', 'ZM', 'CD', 'CG', 'IQ', 'LY', 'TJ', 'VE', 'ET', 'XK'], 'external_urls': {'spotify': 'https://open.spotify.com/album/0U28P0QVB1QRxpqp5IHOlH'}, 'href': 'https://api.spotify.com/v1/albums/0U28P0QVB1QRxpqp5IHOlH', 'id': '0U28P0QVB1QRxpqp5IHOlH', 'images': [{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273124e9249fada4ff3c3a0739c'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02124e9249fada4ff3c3a0739c'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851124e9249fada4ff3c3a0739c'}], 'is_playable': True, 'name': 'CHROMAKOPIA', 'release_date': '2024-10-28', 'release_date_precision': 'day', 'total_tracks': 14, 'type': 'album', 'uri': 'spotify:album:0U28P0QVB1QRxpqp5IHOlH'}, 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/4V8LLVI7PbaPR0K2TGSxFF'}, 'href': 'https://api.spotify.com/v1/artists/4V8LLVI7PbaPR0K2TGSxFF', 'id': '4V8LLVI7PbaPR0K2TGSxFF', 'name': 'Tyler, The Creator', 'type': 'artist', 'uri': 'spotify:artist:4V8LLVI7PbaPR0K2TGSxFF'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/20wkVLutqVOYrc0kxFs7rA'}, 'href': 'https://api.spotify.com/v1/artists/20wkVLutqVOYrc0kxFs7rA', 'id': '20wkVLutqVOYrc0kxFs7rA', 'name': 'Daniel Caesar', 'type': 'artist', 'uri': 'spotify:artist:20wkVLutqVOYrc0kxFs7rA'}], 'available_markets': ['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DK', 'DO', 'DE', 'EC', 'EE', 'SV', 'FI', 'FR', 'GR', 'GT', 'HN', 'HK', 'HU', 'IS', 'IE', 'IT', 'LV', 'LT', 'LU', 'MY', 'MT', 'MX', 'NL', 'NZ', 'NI', 'NO', 'PA', 'PY', 'PE', 'PH', 'PL', 'PT', 'SG', 'SK', 'ES', 'SE', 'CH', 'TW', 'TR', 'UY', 'US', 'GB', 'AD', 'LI', 'MC', 'ID', 'JP', 'TH', 'VN', 'RO', 'IL', 'ZA', 'SA', 'AE', 'BH', 'QA', 'OM', 'KW', 'EG', 'MA', 'DZ', 'TN', 'LB', 'JO', 'PS', 'IN', 'BY', 'KZ', 'MD', 'UA', 'AL', 'BA', 'HR', 'ME', 'MK', 'RS', 'SI', 'KR', 'BD', 'PK', 'LK', 'GH', 'KE', 'NG', 'TZ', 'UG', 'AG', 'AM', 'BS', 'BB', 'BZ', 'BT', 'BW', 'BF', 'CV', 'CW', 'DM', 'FJ', 'GM', 'GE', 'GD', 'GW', 'GY', 'HT', 'JM', 'KI', 'LS', 'LR', 'MW', 'MV', 'ML', 'MH', 'FM', 'NA', 'NR', 'NE', 'PW', 'PG', 'PR', 'WS', 'SM', 'ST', 'SN', 'SC', 'SL', 'SB', 'KN', 'LC', 'VC', 'SR', 'TL', 'TO', 'TT', 'TV', 'VU', 'AZ', 'BN', 'BI', 'KH', 'CM', 'TD', 'KM', 'GQ', 'SZ', 'GA', 'GN', 'KG', 'LA', 'MO', 'MR', 'MN', 'NP', 'RW', 'TG', 'UZ', 'ZW', 'BJ', 'MG', 'MU', 'MZ', 'AO', 'CI', 'DJ', 'ZM', 'CD', 'CG', 'IQ', 'LY', 'TJ', 'VE', 'ET', 'XK'], 'disc_number': 1, 'duration_ms': 197019, 'explicit': True, 'external_ids': {'isrc': 'USQX92405783'}, 'external_urls': {'spotify': 'https://open.spotify.com/track/1QoyuMHNBe7lg3YW4Qtll4'}, 'href': 'https://api.spotify.com/v1/tracks/1QoyuMHNBe7lg3YW4Qtll4', 'id': '1QoyuMHNBe7lg3YW4Qtll4', 'is_local': False, 'is_playable': True, 'name': 'St. Chroma (feat. Daniel Caesar)', 'popularity': 89, 'preview_url': None, 'track_number': 1, 'type': 'track', 'uri': 'spotify:track:1QoyuMHNBe7lg3YW4Qtll4'}]}}[0m
[32m2024-12-03 17:04:46,672 - cogs.music_play - INFO - Skipped to: St. Chroma (feat. Daniel Caesar) by Tyler, The Creator[0m
[32m2024-12-03 17:06:07,126 - cogs.music_play - INFO - Finished playing: St. Chroma (feat. Daniel Caesar)[0m
[32m2024-12-03 17:06:07,129 - discord.player - INFO - ffmpeg process 8240 successfully terminated with return code of 0.[0m
[32m2024-12-03 17:06:07,656 - cogs.music_play - INFO - No song is currently playing. Checking queue.[0m
[32m2024-12-03 17:06:12,656 - cogs.music_play - INFO - No song is currently playing. Checking queue.[0m
[32m2024-12-03 17:06:17,656 - cogs.music_play - INFO - No song is currently playing. Checking queue.[0m
[32m2024-12-03 17:06:22,656 - cogs.music_play - INFO - No song is currently playing. Checking queue.[0m
[32m2024-12-03 17:06:27,657 - cogs.music_play - INFO - No song is currently playing. Checking queue.[0m
[32m2024-12-03 17:06:32,657 - cogs.music_play - INFO - No song is currently playing. Checking queue.[0m
[32m2024-12-03 17:06:37,655 - cogs.music_play - INFO - No song is currently playing. Checking queue.[0m
[32m2024-12-03 17:06:42,656 - cogs.music_play - INFO - No song is currently playing. Checking queue.[0m
[32m2024-12-03 17:06:47,656 - cogs.music_play - INFO - No song is currently playing. Checking queue.[0m
[32m2024-12-03 17:06:52,656 - cogs.music_play - INFO - No song is currently playing. Checking queue.[0m
[32m2024-12-03 17:06:57,658 - cogs.music_play - INFO - No song is currently playing. Checking queue.[0m
[32m2024-12-03 17:07:02,656 - cogs.music_play - INFO - No song is currently playing. Checking queue.[0m
[32m2024-12-03 17:07:07,655 - cogs.music_play - INFO - No song is currently playing. Checking queue.[0m
[32m2024-12-03 17:07:12,657 - cogs.music_play - INFO - No song is currently playing. Checking queue.[0m
[32m2024-12-03 17:07:17,657 - cogs.music_play - INFO - No song is currently playing. Checking queue.[0m
[32m2024-12-03 17:07:22,656 - cogs.music_play - INFO - No song is currently playing. Checking queue.[0m
[32m2024-12-03 17:07:27,655 - cogs.music_play - INFO - No song is currently playing. Checking queue.[0m
[32m2024-12-03 17:07:32,655 - cogs.music_play - INFO - No song is currently playing. Checking queue.[0m
[32m2024-12-03 17:07:37,655 - cogs.music_play - INFO - No song is currently playing. Checking queue.[0m
[32m2024-12-03 17:07:42,656 - cogs.music_play - INFO - No song is currently playing. Checking queue.[0m
[32m2024-12-03 17:07:47,657 - cogs.music_play - INFO - No song is currently playing. Checking queue.[0m
[32m2024-12-03 17:07:52,657 - cogs.music_play - INFO - No song is currently playing. Checking queue.[0m
[32m2024-12-03 17:07:57,655 - cogs.music_play - INFO - No song is currently playing. Checking queue.[0m
[32m2024-12-03 17:08:02,656 - cogs.music_play - INFO - No song is currently playing. Checking queue.[0m
[32m2024-12-03 17:08:07,657 - cogs.music_play - INFO - No song is currently playing. Checking queue.[0m
[32m2024-12-03 17:08:12,656 - cogs.music_play - INFO - No song is currently playing. Checking queue.[0m
[32m2024-12-03 17:08:17,657 - cogs.music_play - INFO - No song is currently playing. Checking queue.[0m
[32m2024-12-03 17:08:22,656 - cogs.music_play - INFO - No song is currently playing. Checking queue.[0m
[32m2024-12-03 17:08:27,657 - cogs.music_play - INFO - No song is currently playing. Checking queue.[0m
[32m2024-12-03 17:08:32,656 - cogs.music_play - INFO - No song is currently playing. Checking queue.[0m
[32m2024-12-03 17:08:37,656 - cogs.music_play - INFO - No song is currently playing. Checking queue.[0m
[32m2024-12-03 17:08:42,656 - cogs.music_play - INFO - No song is currently playing. Checking queue.[0m
[32m2024-12-03 17:08:47,656 - cogs.music_play - INFO - No song is currently playing. Checking queue.[0m
[32m2024-12-03 17:08:52,656 - cogs.music_play - INFO - No song is currently playing. Checking queue.[0m
[32m2024-12-03 17:08:57,657 - cogs.music_play - INFO - No song is currently playing. Checking queue.[0m
[32m2024-12-03 17:09:02,656 - cogs.music_play - INFO - No song is currently playing. Checking queue.[0m
[32m2024-12-03 17:09:07,655 - cogs.music_play - INFO - No song is currently playing. Checking queue.[0m
[32m2024-12-03 17:09:12,656 - cogs.music_play - INFO - No song is currently playing. Checking queue.[0m
[32m2024-12-03 17:09:17,657 - cogs.music_play - INFO - No song is currently playing. Checking queue.[0m
[32m2024-12-03 17:09:22,656 - cogs.music_play - INFO - No song is currently playing. Checking queue.[0m
[32m2024-12-03 17:09:27,656 - cogs.music_play - INFO - No song is currently playing. Checking queue.[0m
[32m2024-12-03 17:09:32,657 - cogs.music_play - INFO - No song is currently playing. Checking queue.[0m
[32m2024-12-03 17:09:37,656 - cogs.music_play - INFO - No song is currently playing. Checking queue.[0m
[31m2024-12-03 17:09:38,302 - __main__ - ERROR - An error occurred: Command "save" is not found[0m
[32m2024-12-03 17:09:42,655 - cogs.music_play - INFO - No song is currently playing. Checking queue.[0m
[32m2024-12-03 17:09:47,657 - cogs.music_play - INFO - No song is currently playing. Checking queue.[0m
[32m2024-12-03 17:09:52,656 - cogs.music_play - INFO - No song is currently playing. Checking queue.[0m
[32m2024-12-03 17:09:57,656 - cogs.music_play - INFO - No song is currently playing. Checking queue.[0m
[32m2024-12-03 17:10:02,656 - cogs.music_play - INFO - No song is currently playing. Checking queue.[0m
[32m2024-12-03 17:10:07,656 - cogs.music_play - INFO - No song is currently playing. Checking queue.[0m
[32m2024-12-03 17:10:12,656 - cogs.music_play - INFO - No song is currently playing. Checking queue.[0m
[32m2024-12-03 17:10:17,657 - cogs.music_play - INFO - No song is currently playing. Checking queue.[0m
[32m2024-12-03 17:10:22,656 - cogs.music_play - INFO - No song is currently playing. Checking queue.[0m
[32m2024-12-03 17:10:27,655 - cogs.music_play - INFO - No song is currently playing. Checking queue.[0m
[34m2024-12-03 17:11:37,728 - asyncio - DEBUG - Using selector: EpollSelector[0m
[32m2024-12-03 17:11:37,729 - discord.client - INFO - logging in using static token[0m
[32m2024-12-03 17:11:40,784 - discord.gateway - INFO - Shard ID None has connected to Gateway (Session ID: 0dcf35f5260fbeb9c79ac302cd24d8a0).[0m
[32m2024-12-03 17:11:42,850 - __main__ - INFO - Logged in as Apollo (1306689830629146644)[0m
[32m2024-12-03 17:11:42,855 - __main__ - INFO - Loaded cog: ping.py[0m
[32m2024-12-03 17:11:42,859 - __main__ - INFO - Loaded cog: music_join.py[0m
[32m2024-12-03 17:11:43,413 - __main__ - INFO - Loaded cog: music_queue.py[0m
[32m2024-12-03 17:11:43,414 - __main__ - INFO - Loaded cog: music_pause.py[0m
[32m2024-12-03 17:11:43,417 - __main__ - INFO - Loaded cog: music_next.py[0m
[32m2024-12-03 17:11:43,499 - __main__ - INFO - Loaded cog: music_play.py[0m
[32m2024-12-03 17:11:43,500 - __main__ - INFO - Loaded cog: sayhi.py[0m
[32m2024-12-03 17:11:43,501 - __main__ - INFO - Loaded cog: muisc_leave.py[0m
[32m2024-12-03 17:12:17,100 - discord.voice_client - INFO - Connecting to voice...[0m
[32m2024-12-03 17:12:17,101 - discord.voice_client - INFO - Starting voice handshake... (connection attempt 1)[0m
[32m2024-12-03 17:12:17,439 - discord.voice_client - INFO - Voice handshake complete. Endpoint found madrid10025.discord.media[0m
[32m2024-12-03 17:12:18,502 - cogs.music_play - INFO - No song is currently playing. Checking queue.[0m
[34m2024-12-03 17:12:18,758 - spotipy.client - DEBUG - Sending GET to https://api.spotify.com/v1/search with Params: {'q': 'sticky tyler the creator', 'limit': 1, 'offset': 0, 'type': 'track', 'market': None} Headers: {'Authorization': 'Bearer BQDeW_DRam2T20SOxrunPWCRdwoqYl7bUpxEqfaN55u8Zueu8HBkx9FaUeAxQYyo18vbZCdpW0b1dvFLpWwmI2WbxJADdKBVXjArh4FAgfYK1Ef4pX0', 'Content-Type': 'application/json'} and Body: None [0m
[34m2024-12-03 17:12:18,760 - urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): api.spotify.com:443[0m
[34m2024-12-03 17:12:19,509 - urllib3.connectionpool - DEBUG - https://api.spotify.com:443 "GET /v1/search?q=sticky+tyler+the+creator&limit=1&offset=0&type=track HTTP/11" 200 None[0m
[34m2024-12-03 17:12:19,510 - spotipy.client - DEBUG - RESULTS: {'tracks': {'href': 'https://api.spotify.com/v1/search?offset=0&limit=1&query=sticky%20tyler%20the%20creator&type=track', 'limit': 1, 'next': 'https://api.spotify.com/v1/search?offset=1&limit=1&query=sticky%20tyler%20the%20creator&type=track', 'offset': 0, 'previous': None, 'total': 801, 'items': [{'album': {'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/4V8LLVI7PbaPR0K2TGSxFF'}, 'href': 'https://api.spotify.com/v1/artists/4V8LLVI7PbaPR0K2TGSxFF', 'id': '4V8LLVI7PbaPR0K2TGSxFF', 'name': 'Tyler, The Creator', 'type': 'artist', 'uri': 'spotify:artist:4V8LLVI7PbaPR0K2TGSxFF'}], 'available_markets': ['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DK', 'DO', 'DE', 'EC', 'EE', 'SV', 'FI', 'FR', 'GR', 'GT', 'HN', 'HK', 'HU', 'IS', 'IE', 'IT', 'LV', 'LT', 'LU', 'MY', 'MT', 'MX', 'NL', 'NZ', 'NI', 'NO', 'PA', 'PY', 'PE', 'PH', 'PL', 'PT', 'SG', 'SK', 'ES', 'SE', 'CH', 'TW', 'TR', 'UY', 'US', 'GB', 'AD', 'LI', 'MC', 'ID', 'JP', 'TH', 'VN', 'RO', 'IL', 'ZA', 'SA', 'AE', 'BH', 'QA', 'OM', 'KW', 'EG', 'MA', 'DZ', 'TN', 'LB', 'JO', 'PS', 'IN', 'BY', 'KZ', 'MD', 'UA', 'AL', 'BA', 'HR', 'ME', 'MK', 'RS', 'SI', 'KR', 'BD', 'PK', 'LK', 'GH', 'KE', 'NG', 'TZ', 'UG', 'AG', 'AM', 'BS', 'BB', 'BZ', 'BT', 'BW', 'BF', 'CV', 'CW', 'DM', 'FJ', 'GM', 'GE', 'GD', 'GW', 'GY', 'HT', 'JM', 'KI', 'LS', 'LR', 'MW', 'MV', 'ML', 'MH', 'FM', 'NA', 'NR', 'NE', 'PW', 'PG', 'PR', 'WS', 'SM', 'ST', 'SN', 'SC', 'SL', 'SB', 'KN', 'LC', 'VC', 'SR', 'TL', 'TO', 'TT', 'TV', 'VU', 'AZ', 'BN', 'BI', 'KH', 'CM', 'TD', 'KM', 'GQ', 'SZ', 'GA', 'GN', 'KG', 'LA', 'MO', 'MR', 'MN', 'NP', 'RW', 'TG', 'UZ', 'ZW', 'BJ', 'MG', 'MU', 'MZ', 'AO', 'CI', 'DJ', 'ZM', 'CD', 'CG', 'IQ', 'LY', 'TJ', 'VE', 'ET', 'XK'], 'external_urls': {'spotify': 'https://open.spotify.com/album/0U28P0QVB1QRxpqp5IHOlH'}, 'href': 'https://api.spotify.com/v1/albums/0U28P0QVB1QRxpqp5IHOlH', 'id': '0U28P0QVB1QRxpqp5IHOlH', 'images': [{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273124e9249fada4ff3c3a0739c'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02124e9249fada4ff3c3a0739c'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851124e9249fada4ff3c3a0739c'}], 'is_playable': True, 'name': 'CHROMAKOPIA', 'release_date': '2024-10-28', 'release_date_precision': 'day', 'total_tracks': 14, 'type': 'album', 'uri': 'spotify:album:0U28P0QVB1QRxpqp5IHOlH'}, 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/4V8LLVI7PbaPR0K2TGSxFF'}, 'href': 'https://api.spotify.com/v1/artists/4V8LLVI7PbaPR0K2TGSxFF', 'id': '4V8LLVI7PbaPR0K2TGSxFF', 'name': 'Tyler, The Creator', 'type': 'artist', 'uri': 'spotify:artist:4V8LLVI7PbaPR0K2TGSxFF'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2qoQgPAilErOKCwE2Y8wOG'}, 'href': 'https://api.spotify.com/v1/artists/2qoQgPAilErOKCwE2Y8wOG', 'id': '2qoQgPAilErOKCwE2Y8wOG', 'name': 'GloRilla', 'type': 'artist', 'uri': 'spotify:artist:2qoQgPAilErOKCwE2Y8wOG'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3DbwFQlvLxRSi2uX8mf81A'}, 'href': 'https://api.spotify.com/v1/artists/3DbwFQlvLxRSi2uX8mf81A', 'id': '3DbwFQlvLxRSi2uX8mf81A', 'name': 'Sexyy Red', 'type': 'artist', 'uri': 'spotify:artist:3DbwFQlvLxRSi2uX8mf81A'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/55Aa2cqylxrFIXC767Z865'}, 'href': 'https://api.spotify.com/v1/artists/55Aa2cqylxrFIXC767Z865', 'id': '55Aa2cqylxrFIXC767Z865', 'name': 'Lil Wayne', 'type': 'artist', 'uri': 'spotify:artist:55Aa2cqylxrFIXC767Z865'}], 'available_markets': ['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DK', 'DO', 'DE', 'EC', 'EE', 'SV', 'FI', 'FR', 'GR', 'GT', 'HN', 'HK', 'HU', 'IS', 'IE', 'IT', 'LV', 'LT', 'LU', 'MY', 'MT', 'MX', 'NL', 'NZ', 'NI', 'NO', 'PA', 'PY', 'PE', 'PH', 'PL', 'PT', 'SG', 'SK', 'ES', 'SE', 'CH', 'TW', 'TR', 'UY', 'US', 'GB', 'AD', 'LI', 'MC', 'ID', 'JP', 'TH', 'VN', 'RO', 'IL', 'ZA', 'SA', 'AE', 'BH', 'QA', 'OM', 'KW', 'EG', 'MA', 'DZ', 'TN', 'LB', 'JO', 'PS', 'IN', 'BY', 'KZ', 'MD', 'UA', 'AL', 'BA', 'HR', 'ME', 'MK', 'RS', 'SI', 'KR', 'BD', 'PK', 'LK', 'GH', 'KE', 'NG', 'TZ', 'UG', 'AG', 'AM', 'BS', 'BB', 'BZ', 'BT', 'BW', 'BF', 'CV', 'CW', 'DM', 'FJ', 'GM', 'GE', 'GD', 'GW', 'GY', 'HT', 'JM', 'KI', 'LS', 'LR', 'MW', 'MV', 'ML', 'MH', 'FM', 'NA', 'NR', 'NE', 'PW', 'PG', 'PR', 'WS', 'SM', 'ST', 'SN', 'SC', 'SL', 'SB', 'KN', 'LC', 'VC', 'SR', 'TL', 'TO', 'TT', 'TV', 'VU', 'AZ', 'BN', 'BI', 'KH', 'CM', 'TD', 'KM', 'GQ', 'SZ', 'GA', 'GN', 'KG', 'LA', 'MO', 'MR', 'MN', 'NP', 'RW', 'TG', 'UZ', 'ZW', 'BJ', 'MG', 'MU', 'MZ', 'AO', 'CI', 'DJ', 'ZM', 'CD', 'CG', 'IQ', 'LY', 'TJ', 'VE', 'ET', 'XK'], 'disc_number': 1, 'duration_ms': 255915, 'explicit': True, 'external_ids': {'isrc': 'USQX92405790'}, 'external_urls': {'spotify': 'https://open.spotify.com/track/3tFed7YsjGnIfxeLEQwx3R'}, 'href': 'https://api.spotify.com/v1/tracks/3tFed7YsjGnIfxeLEQwx3R', 'id': '3tFed7YsjGnIfxeLEQwx3R', 'is_local': False, 'is_playable': True, 'name': 'Sticky (feat. GloRilla, Sexyy Red & Lil Wayne)', 'popularity': 89, 'preview_url': None, 'track_number': 8, 'type': 'track', 'uri': 'spotify:track:3tFed7YsjGnIfxeLEQwx3R'}]}}[0m
[32m2024-12-03 17:12:28,131 - cogs.music_play - INFO - Skipped to: Sticky (feat. GloRilla, Sexyy Red & Lil Wayne) by Tyler, The Creator[0m
[32m2024-12-03 17:16:22,467 - cogs.music_play - INFO - Finished playing: Sticky (feat. GloRilla, Sexyy Red & Lil Wayne)[0m
[32m2024-12-03 17:16:22,469 - discord.player - INFO - ffmpeg process 9944 successfully terminated with return code of 0.[0m
[32m2024-12-03 17:16:23,502 - cogs.music_play - INFO - No song is currently playing. Checking queue.[0m
[32m2024-12-03 17:16:28,502 - cogs.music_play - INFO - No song is currently playing. Checking queue.[0m
[32m2024-12-03 17:16:33,502 - cogs.music_play - INFO - No song is currently playing. Checking queue.[0m
[32m2024-12-03 17:16:38,502 - cogs.music_play - INFO - No song is currently playing. Checking queue.[0m
[34m2024-12-03 17:16:42,421 - spotipy.client - DEBUG - Sending GET to https://api.spotify.com/v1/search with Params: {'q': 'mr sunshine yxngxr1', 'limit': 1, 'offset': 0, 'type': 'track', 'market': None} Headers: {'Authorization': 'Bearer BQDeW_DRam2T20SOxrunPWCRdwoqYl7bUpxEqfaN55u8Zueu8HBkx9FaUeAxQYyo18vbZCdpW0b1dvFLpWwmI2WbxJADdKBVXjArh4FAgfYK1Ef4pX0', 'Content-Type': 'application/json'} and Body: None [0m
